id,domain,domain_label,subdomain,subdomain_label,tier,level,priority,frequency,question_type,role_tracks,question,answer_requirements,follow_up_question,source_name,source_url,source_locator,status,review_status,quality_origin,import_action
master-containers-cloud-security-03,containers-cloud,"Docker, Kubernetes & cloud",security,Security,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for security. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define security in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,security,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-compose-01,containers-cloud,"Docker, Kubernetes & cloud",compose,Compose,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of compose in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define compose in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of compose?,Kubernetes Documentation,https://kubernetes.io/docs/,compose,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-compose-02,containers-cloud,"Docker, Kubernetes & cloud",compose,Compose,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving compose occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define compose in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,compose,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-compose-03,containers-cloud,"Docker, Kubernetes & cloud",compose,Compose,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for compose. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define compose in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,compose,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-kubernetes-workloads-01,containers-cloud,"Docker, Kubernetes & cloud",kubernetes-workloads,Kubernetes Workloads,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of kubernetes workloads in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define kubernetes workloads in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of kubernetes workloads?,Kubernetes Documentation,https://kubernetes.io/docs/,kubernetes workloads,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-kubernetes-workloads-02,containers-cloud,"Docker, Kubernetes & cloud",kubernetes-workloads,Kubernetes Workloads,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving kubernetes workloads occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define kubernetes workloads in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,kubernetes workloads,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-kubernetes-workloads-03,containers-cloud,"Docker, Kubernetes & cloud",kubernetes-workloads,Kubernetes Workloads,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for kubernetes workloads. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define kubernetes workloads in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,kubernetes workloads,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-services-ingress-01,containers-cloud,"Docker, Kubernetes & cloud",services-ingress,Services Ingress,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of services ingress in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define services ingress in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of services ingress?,Kubernetes Documentation,https://kubernetes.io/docs/,services ingress,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-services-ingress-02,containers-cloud,"Docker, Kubernetes & cloud",services-ingress,Services Ingress,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving services ingress occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define services ingress in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,services ingress,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-services-ingress-03,containers-cloud,"Docker, Kubernetes & cloud",services-ingress,Services Ingress,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for services ingress. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define services ingress in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,services ingress,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-config-secrets-01,containers-cloud,"Docker, Kubernetes & cloud",config-secrets,Config Secrets,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of config secrets in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define config secrets in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of config secrets?,Kubernetes Documentation,https://kubernetes.io/docs/,config secrets,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-config-secrets-02,containers-cloud,"Docker, Kubernetes & cloud",config-secrets,Config Secrets,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving config secrets occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define config secrets in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,config secrets,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-config-secrets-03,containers-cloud,"Docker, Kubernetes & cloud",config-secrets,Config Secrets,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for config secrets. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define config secrets in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,config secrets,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-identity-01,containers-cloud,"Docker, Kubernetes & cloud",identity,Identity,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of identity in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define identity in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of identity?,Kubernetes Documentation,https://kubernetes.io/docs/,identity,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-identity-02,containers-cloud,"Docker, Kubernetes & cloud",identity,Identity,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving identity occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define identity in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,identity,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-identity-03,containers-cloud,"Docker, Kubernetes & cloud",identity,Identity,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for identity. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define identity in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,identity,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cloud-networking-01,containers-cloud,"Docker, Kubernetes & cloud",cloud-networking,Cloud Networking,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of cloud networking in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define cloud networking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of cloud networking?,Kubernetes Documentation,https://kubernetes.io/docs/,cloud networking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cloud-networking-02,containers-cloud,"Docker, Kubernetes & cloud",cloud-networking,Cloud Networking,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving cloud networking occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define cloud networking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,cloud networking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cloud-networking-03,containers-cloud,"Docker, Kubernetes & cloud",cloud-networking,Cloud Networking,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for cloud networking. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define cloud networking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,cloud networking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-storage-01,containers-cloud,"Docker, Kubernetes & cloud",storage,Storage,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of storage in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define storage in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of storage?,Kubernetes Documentation,https://kubernetes.io/docs/,storage,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-storage-02,containers-cloud,"Docker, Kubernetes & cloud",storage,Storage,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving storage occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define storage in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,storage,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-storage-03,containers-cloud,"Docker, Kubernetes & cloud",storage,Storage,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for storage. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define storage in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,storage,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-serverless-01,containers-cloud,"Docker, Kubernetes & cloud",serverless,Serverless,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of serverless in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define serverless in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of serverless?,Kubernetes Documentation,https://kubernetes.io/docs/,serverless,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-serverless-02,containers-cloud,"Docker, Kubernetes & cloud",serverless,Serverless,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving serverless occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define serverless in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,serverless,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-serverless-03,containers-cloud,"Docker, Kubernetes & cloud",serverless,Serverless,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for serverless. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define serverless in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,serverless,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-observability-01,containers-cloud,"Docker, Kubernetes & cloud",observability,Observability,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of observability in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define observability in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of observability?,Kubernetes Documentation,https://kubernetes.io/docs/,observability,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-observability-02,containers-cloud,"Docker, Kubernetes & cloud",observability,Observability,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving observability occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define observability in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,observability,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-observability-03,containers-cloud,"Docker, Kubernetes & cloud",observability,Observability,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for observability. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define observability in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,observability,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cost-01,containers-cloud,"Docker, Kubernetes & cloud",cost,Cost,B,basic,P1,common,concept,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Explain the purpose of cost in Docker, Kubernetes & cloud. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define cost in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of cost?,Kubernetes Documentation,https://kubernetes.io/docs/,cost,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cost-02,containers-cloud,"Docker, Kubernetes & cloud",cost,Cost,B,intermediate,P1,common,troubleshooting,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"A pipeline or platform failure involving cost occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define cost in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Kubernetes Documentation,https://kubernetes.io/docs/,cost,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-containers-cloud-cost-03,containers-cloud,"Docker, Kubernetes & cloud",cost,Cost,B,advanced,P2,occasional,system_design,DevOps/CI Quality Engineer | Test Automation Architect | Solution Architect,"Design a scalable operating model for cost. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define cost in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Kubernetes Documentation,https://kubernetes.io/docs/,cost,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-data-generation-01,test-data-environments,"Test data, environments, mocks & virtualization",data-generation,Data Generation,B,basic,P1,common,concept,Senior SDET | Lead SDET | Quality Engineering Lead,"Explain the purpose of data generation in Test data, environments, mocks & virtualization. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define data generation in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of data generation?,Zume Test Data Standard,internal://zume/test-data,data generation,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-data-generation-02,test-data-environments,"Test data, environments, mocks & virtualization",data-generation,Data Generation,B,intermediate,P1,common,troubleshooting,Senior SDET | Lead SDET | Quality Engineering Lead,"A pipeline or platform failure involving data generation occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define data generation in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Zume Test Data Standard,internal://zume/test-data,data generation,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-data-generation-03,test-data-environments,"Test data, environments, mocks & virtualization",data-generation,Data Generation,B,advanced,P2,occasional,system_design,Senior SDET | Lead SDET | Quality Engineering Lead,"Design a scalable operating model for data generation. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define data generation in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Zume Test Data Standard,internal://zume/test-data,data generation,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-masking-01,test-data-environments,"Test data, environments, mocks & virtualization",masking,Masking,B,basic,P1,common,concept,Senior SDET | Lead SDET | Quality Engineering Lead,"Explain the purpose of masking in Test data, environments, mocks & virtualization. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define masking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of masking?,Zume Test Data Standard,internal://zume/test-data,masking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-masking-02,test-data-environments,"Test data, environments, mocks & virtualization",masking,Masking,B,intermediate,P1,common,troubleshooting,Senior SDET | Lead SDET | Quality Engineering Lead,"A pipeline or platform failure involving masking occurs only on clean CI agents. Build a diagnosis sequence that separates source, dependency, environment, cache, permission, and timing causes.","Accurately define masking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.","How would your answer change under parallel execution, larger data volume, or an unreliable dependency?",Zume Test Data Standard,internal://zume/test-data,masking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-masking-03,test-data-environments,"Test data, environments, mocks & virtualization",masking,Masking,B,advanced,P2,occasional,system_design,Senior SDET | Lead SDET | Quality Engineering Lead,"Design a scalable operating model for masking. Include security, reproducibility, observability, failure recovery, ownership, and cost controls.","Accurately define masking in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which part of your design is most likely to become a maintenance problem after one year?,Zume Test Data Standard,internal://zume/test-data,masking,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-test-data-environments-synthetic-data-01,test-data-environments,"Test data, environments, mocks & virtualization",synthetic-data,Synthetic Data,B,basic,P1,common,concept,Senior SDET | Lead SDET | Quality Engineering Lead,"Explain the purpose of synthetic data in Test data, environments, mocks & virtualization. Which configuration, command, artifact, or runtime signal proves it is operating as intended?","Accurately define synthetic data in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Cover clean-environment reproducibility and security. | Explain rollback, cleanup, and ownership.",What evidence would cause you to reject the first implementation of synthetic data?,Zume Test Data Standard,internal://zume/test-data,synthetic data,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
